Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,0,1,0.0,13,18.0,2834.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2180.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2500.0,0,0,11500.0
0,1,2,1,0.0,0,19.0,2826.0,0,0,11500.0
0,1,2,1,0.0,0,19.0,3212.0,0,0,11500.0
0,1,2,1,0.0,0,19.0,3583.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,3232.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2834.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2428.0,0,0,11500.0
0,1,2,1,0.0,21,18.0,2750.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2850.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2436.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2360.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3120.0,0,0,11500.0
0,1,1,1,0.0,19,17.0,3116.0,0,0,11500.0
0,1,2,1,0.0,7,18.0,2530.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3907.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2028.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2110.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2220.0,0,0,11500.0
0,1,0,1,0.0,0,18.0,2678.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2350.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3192.0,1,0,11500.0
0,0,0,0,3.0,5,22.0,3750.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2158.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2420.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2884.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2450.0,0,0,11500.0
0,0,2,1,0.0,0,18.0,3381.0,0,0,11500.0
0,1,2,1,0.0,34,19.0,4600.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3832.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2400.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,1764.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2318.0,0,0,11500.0
0,1,2,1,0.0,1,18.0,3201.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2974.0,1,0,11500.0
0,1,2,1,0.0,0,18.0,2382.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2600.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2985.0,0,0,11500.0
0,1,2,1,0.0,17,18.0,4257.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3064.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2478.0,1,0,11500.0
0,1,2,1,0.0,0,17.0,2916.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2736.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2972.0,0,0,11500.0
0,1,2,1,0.0,1,18.0,2965.0,0,0,11500.0
0,1,1,1,0.0,0,18.0,3000.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3450.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2372.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2170.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2382.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2300.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2420.0,0,0,11500.0
0,1,0,0,0.0,0,17.0,2660.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2512.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,2310.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2260.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2250.0,0,0,11500.0
0,1,2,1,0.0,8,18.0,2662.0,0,0,11500.0
0,1,1,1,0.0,0,17.0,2262.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2452.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2324.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2316.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2254.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,2108.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2286.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2316.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2120.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2620.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,1879.0,1,0,11500.0
0,1,2,1,0.0,14,20.0,2650.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,2514.0,0,0,11500.0
0,1,2,1,0.0,32,18.0,4334.0,0,0,11500.0
0,1,1,1,0.0,0,17.0,2814.0,0,0,11500.0
0,0,1,1,0.0,0,19.0,3850.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2150.0,0,0,11500.0
0,1,0,1,0.0,0,18.0,2400.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2258.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2310.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,3182.0,0,0,11500.0
0,1,1,1,0.0,2,18.0,3440.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2230.0,0,0,11500.0
0,1,2,1,0.0,220,32.0,4112.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3430.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2110.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2482.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2270.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2986.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2270.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3316.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3208.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2280.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2250.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2274.0,0,0,11500.0
0,0,0,0,1.0,11,33.0,3200.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2408.0,0,0,11500.0
0,1,1,1,0.0,0,18.0,3274.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2452.0,0,0,11500.0
0,1,2,1,0.0,30,18.0,5214.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,1880.0,1,0,11500.0
0,1,0,1,0.0,0,18.0,3962.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2120.0,0,0,11500.0
0,1,2,1,0.0,35,19.0,2966.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2280.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2380.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2458.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2412.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,1762.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2860.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2420.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2286.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2290.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2030.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2332.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2956.0,1,0,11500.0
0,1,2,1,0.0,0,17.0,2278.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2330.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2504.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2200.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2404.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,1928.0,0,0,11500.0
0,1,2,1,0.0,0,19.0,2796.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2206.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2070.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2178.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2012.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2216.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2982.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,3194.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3188.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2904.0,0,0,11500.0
0,1,1,1,0.0,0,18.0,2944.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2170.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2160.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3328.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2426.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2286.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2122.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2158.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2360.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2900.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2226.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2688.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2200.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,3078.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2266.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,3148.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,2622.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2864.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2714.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2370.0,0,0,11500.0
0,1,1,1,0.0,0,17.0,2778.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2318.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2631.0,1,0,11500.0
0,1,2,1,0.0,0,17.0,2250.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2992.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2160.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2158.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,3052.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2564.0,0,0,11500.0
0,1,2,1,0.0,3,18.0,2488.0,0,0,11500.0
0,1,2,1,0.0,4,17.0,2616.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2694.0,1,0,11500.0
0,1,2,1,0.0,0,17.0,2924.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2164.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2912.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,1850.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2870.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,1958.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2982.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,3324.0,0,0,11500.0
0,1,2,1,0.0,19,18.0,2664.0,0,0,11500.0
0,1,1,0,0.0,0,17.0,2324.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2436.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2774.0,1,0,11500.0
0,1,2,1,0.0,0,17.0,2362.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2320.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2360.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3082.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2724.0,1,0,11500.0
0,1,0,1,0.0,0,18.0,2476.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2750.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2900.0,1,0,11500.0
0,1,2,1,0.0,0,18.0,2418.0,0,0,11500.0
0,1,2,1,0.0,13,18.0,3347.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2662.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2994.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2364.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3248.0,0,0,11500.0
0,1,2,1,0.0,2,18.0,3078.0,0,0,11500.0
0,1,0,1,0.0,0,17.0,2458.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2210.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2110.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3012.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2352.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,3418.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2200.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2208.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2424.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2232.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2168.0,0,0,11500.0
0,1,2,1,0.0,0,18.0,2316.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2224.0,0,0,11500.0
0,0,2,1,0.0,5,18.0,2408.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2130.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2160.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2260.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2170.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2118.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2208.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2332.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2742.0,0,0,11500.0
0,1,2,1,0.0,2,18.0,3466.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2112.0,0,0,11500.0
0,0,0,0,9.0,0,26.0,3750.0,0,0,11500.0
0,1,2,1,0.0,0,17.0,2536.0,0,0,11500.0
0,1,2,0,0.0,2,18.0,2374.0,0,0,11250.0
0,0,0,0,32.0,2,31.0,4494.0,0,0,11250.0
0,0,0,0,1.0,2,25.0,3727.0,0,0,11250.0
0,0,0,0,1.0,75,25.0,4000.0,0,0,11250.0
0,0,0,1,2.0,46,21.0,3338.0,0,0,11250.0
0,0,0,0,26.0,192,28.0,5037.0,0,0,11250.0
0,0,0,0,25.0,71,26.0,4650.0,0,0,11250.0
0,0,1,0,2.0,74,27.0,4262.0,0,0,11250.0
0,0,0,0,15.0,50,26.0,3500.0,0,0,11250.0
0,1,2,1,0.0,0,19.0,2720.0,0,0,11250.0
0,1,1,1,0.0,1,19.0,2998.0,0,0,11250.0
0,1,2,1,0.0,0,18.0,2868.0,0,0,11250.0
0,0,2,1,0.0,352,34.0,4602.0,0,0,11250.0
0,0,2,1,0.0,0,17.0,3264.0,0,0,11250.0
0,0,0,0,2.0,7,24.0,3993.0,0,0,11250.0
0,0,0,0,2.0,2,30.0,3964.0,0,0,11250.0
0,0,0,0,3.0,12,30.0,4050.0,0,0,11250.0
0,1,2,1,0.0,63,23.0,3750.0,0,0,11250.0
0,1,2,1,0.0,83,27.0,4062.0,0,0,11250.0
0,0,0,0,31.0,3,27.0,3750.0,0,0,11250.0
0,1,2,1,0.0,27,19.0,2708.0,0,0,11250.0
0,0,0,1,0.0,110,27.0,4250.0,0,0,11250.0
0,1,2,1,0.0,46,19.0,2760.0,0,0,11250.0
0,1,0,1,0.0,336,34.0,2750.0,0,0,11250.0
0,0,2,0,0.0,185,29.0,4974.0,0,0,11250.0
0,1,2,1,0.0,53,21.0,2850.0,0,0,11250.0
0,1,2,1,0.0,19,19.0,2850.0,0,0,11250.0
0,1,2,1,0.0,0,19.0,2850.0,0,0,11250.0
0,0,0,1,0.0,53,25.0,4856.0,0,0,11250.0
0,0,1,0,1.0,49,29.0,4950.0,0,0,11250.0
0,1,0,1,2.0,47,29.0,3609.0,0,0,11250.0
0,1,0,0,1.0,163,31.0,3600.0,0,0,11250.0
0,0,0,0,2.0,47,28.0,4500.0,0,0,11250.0
0,0,0,0,1.0,37,33.0,3605.0,0,0,11250.0
0,0,0,0,8.0,1,27.0,3500.0,0,0,11250.0
0,0,2,1,0.0,296,33.0,4854.0,0,0,11250.0
0,0,0,0,2.0,3,27.0,3250.0,0,0,11250.0
0,0,0,0,8.0,4,24.0,4002.0,0,0,11250.0
0,0,0,1,1.0,207,25.0,4218.0,0,0,11250.0
0,0,0,0,32.0,12,21.0,3300.0,0,0,11250.0
0,0,0,0,5.0,3,25.0,4000.0,0,0,11250.0
0,1,2,1,0.0,18,20.0,2850.0,0,0,11250.0
0,0,0,0,2.0,1,21.0,3750.0,0,0,11250.0
0,0,0,0,3.0,1,20.0,4150.0,0,0,11250.0
0,1,2,1,0.0,280,29.0,3800.0,0,0,11250.0
0,0,0,1,1.0,206,28.0,4850.0,0,0,11250.0
0,1,2,0,0.0,0,18.0,2432.0,0,0,11250.0
0,0,0,0,1.0,242,33.0,5250.0,0,0,11250.0
0,1,0,0,3.0,14,22.0,4000.0,0,0,11250.0
0,0,0,0,5.0,3,26.0,3750.0,0,0,11250.0
0,0,0,0,23.0,3,23.0,3900.0,0,0,11250.0
0,0,0,0,116.0,5,31.0,5104.0,0,0,11250.0
0,0,0,0,17.0,3,28.0,4300.0,0,0,11250.0
0,0,0,0,1.0,60,28.0,3950.0,0,0,11250.0
0,1,2,1,0.0,0,18.0,2798.0,0,0,11250.0
0,0,0,0,4.0,72,34.0,3487.0,0,0,11250.0
0,0,0,1,68.0,144,40.0,3091.0,0,0,11250.0
0,0,0,0,15.0,12,28.0,3521.0,0,0,11250.0
0,0,2,1,0.0,0,20.0,3327.0,0,0,11250.0
0,0,0,1,10.0,244,33.0,3400.0,0,0,11250.0
0,0,0,0,30.0,5,28.0,4000.0,0,0,11250.0
0,0,0,0,16.0,10,30.0,4366.0,0,0,11250.0
0,0,0,0,9.0,12,32.0,4207.0,0,0,11250.0
0,0,0,0,2.0,12,27.0,4000.0,0,0,11250.0
0,0,0,0,3.0,5,25.0,4047.0,0,0,11250.0
0,0,0,1,7.0,101,33.0,3800.0,0,0,11250.0
0,0,1,0,1.0,84,27.0,4835.0,0,0,11250.0
0,0,2,1,0.0,423,33.0,4390.0,0,0,11250.0
0,0,0,0,5.0,3,20.0,3300.0,0,0,11250.0
0,0,2,1,0.0,376,36.0,3889.0,0,0,11250.0
0,0,2,1,0.0,157,29.0,4257.0,0,0,11250.0
0,0,2,0,0.0,5,22.0,4200.0,0,0,11250.0
0,0,2,1,0.0,197,28.0,4439.0,0,0,11250.0
0,0,0,1,1.0,99,29.0,3800.0,0,0,11250.0
0,0,0,0,4.0,82,29.0,3250.0,0,0,11250.0
0,0,2,1,0.0,199,27.0,4428.0,0,0,11250.0
0,1,0,1,0.0,0,18.0,3410.0,0,0,11250.0
0,0,0,0,10.0,34,21.0,3600.0,0,0,11000.0
0,0,0,0,1.0,61,26.0,3750.0,0,0,11000.0
0,0,0,0,1.0,27,32.0,3500.0,0,0,11000.0
0,0,2,1,0.0,45,21.0,3000.0,0,0,11000.0
0,0,2,0,0.0,17,21.0,4256.0,0,0,11000.0
0,1,2,1,0.0,0,20.0,2632.0,0,0,11000.0
0,1,1,1,0.0,0,19.0,3610.0,0,0,11000.0
0,1,2,1,0.0,12,19.0,2688.0,0,0,11000.0
0,1,0,1,4.0,145,30.0,3700.0,0,0,11000.0
0,1,1,1,0.0,2,18.0,3623.0,0,0,11000.0
0,0,0,1,1.0,202,23.0,4103.0,0,0,11000.0
0,0,0,0,1.0,96,29.0,3700.0,0,0,11000.0
0,1,1,1,0.0,18,21.0,3621.0,0,0,11000.0
0,0,0,0,2.0,2,29.0,3983.0,0,0,11000.0
0,0,0,0,16.0,5,28.0,4250.0,0,0,11000.0
0,0,0,1,13.0,245,30.0,4261.0,0,0,11000.0
0,0,0,0,5.0,113,31.0,3900.0,0,0,11000.0
0,1,1,1,0.0,0,18.0,2942.0,0,0,11000.0
0,0,0,1,9.0,350,30.0,3711.0,0,0,11000.0
0,0,2,1,0.0,0,18.0,3269.0,0,0,11000.0
0,1,2,1,0.0,0,19.0,2852.0,0,0,11000.0
0,0,0,0,16.0,9,24.0,4052.0,0,0,11000.0
0,0,0,0,3.0,37,30.0,3350.0,0,0,11000.0
0,0,0,0,34.0,4,28.0,3990.0,0,0,11000.0
0,0,0,0,31.0,32,26.0,4200.0,0,0,11000.0
0,1,0,1,7.0,100,34.0,3790.0,0,0,11000.0
0,0,0,0,4.0,12,30.0,4150.0,0,0,11000.0
0,0,0,0,1.0,53,20.0,2800.0,0,0,11000.0
0,0,0,0,9.0,3,20.0,4150.0,0,0,11000.0
0,0,2,1,0.0,58,24.0,4422.0,0,0,11000.0
0,0,0,0,4.0,2,25.0,3350.0,0,0,11000.0
0,1,1,1,0.0,0,17.0,3384.0,0,0,11000.0
0,0,2,1,0.0,386,39.0,4770.0,0,0,11000.0
0,0,0,0,1.0,58,31.0,3657.0,0,0,11000.0
0,0,0,0,20.0,4,30.0,3500.0,0,0,11000.0
0,0,2,1,0.0,330,34.0,4800.0,0,0,11000.0
0,0,0,0,3.0,37,32.0,3500.0,0,0,11000.0
0,0,0,0,1.0,47,21.0,3750.0,0,0,11000.0
0,1,0,1,0.0,0,19.0,3856.0,0,0,11000.0
0,0,0,1,0.0,3,21.0,2959.0,0,0,11000.0
0,0,0,0,27.0,22,26.0,3750.0,0,0,11000.0
0,0,0,0,4.0,2,31.0,3737.0,0,0,11000.0
0,0,0,0,6.0,10,18.0,3801.0,0,0,11000.0
0,1,2,1,0.0,32,24.0,2776.0,0,0,11000.0
0,0,0,0,7.0,3,25.0,4050.0,0,0,11000.0
0,0,0,0,1.0,10,33.0,3960.0,0,0,11000.0
0,0,0,0,15.0,266,31.0,4151.0,0,0,11000.0
0,1,2,1,0.0,11,20.0,2750.0,0,0,11000.0
0,0,0,0,1.0,151,33.0,3605.0,0,0,11000.0
0,0,0,0,1.0,4,26.0,3950.0,0,0,11000.0
0,1,2,1,0.0,11,20.0,2800.0,0,0,11000.0
0,0,0,0,13.0,4,28.0,4038.0,0,0,11000.0
0,0,1,0,0.0,79,22.0,4100.0,0,0,11000.0
0,0,0,0,2.0,212,26.0,4550.0,0,0,11000.0
0,1,2,1,0.0,1,17.0,3950.0,0,0,11000.0
0,1,2,1,0.0,1,21.0,2630.0,0,0,11000.0
0,0,0,0,8.0,5,21.0,4000.0,0,0,11000.0
0,0,0,0,9.0,9,27.0,4000.0,0,0,11000.0
0,0,0,1,1.0,57,19.0,3210.0,0,0,11000.0
0,0,0,1,7.0,199,29.0,3450.0,0,0,11000.0
0,1,2,1,0.0,0,19.0,2716.0,0,0,11000.0
0,1,2,1,0.0,1,19.0,2800.0,1,0,11000.0
0,0,0,0,2.0,9,30.0,4816.0,0,0,11000.0
0,1,2,1,0.0,0,19.0,2800.0,0,0,11000.0
0,1,2,1,0.0,0,19.0,2750.0,0,0,11000.0
0,0,0,0,1.0,296,29.0,4012.0,0,0,11000.0
0,0,0,0,34.0,45,30.0,5000.0,0,0,11000.0
0,0,0,1,4.0,70,22.0,4350.0,0,0,11000.0
0,0,0,0,8.0,3,28.0,3800.0,0,0,11000.0
0,0,0,0,3.0,2,28.0,3800.0,0,0,11000.0
0,1,0,1,0.0,0,17.0,3514.0,0,0,11000.0
0,0,0,0,8.0,0,24.0,3900.0,0,0,11000.0
0,0,0,0,1.0,123,25.0,2522.0,0,0,11000.0
0,0,0,0,5.0,84,24.0,3950.0,0,0,11000.0
0,1,2,1,0.0,17,20.0,2750.0,0,0,11000.0
0,0,0,0,2.0,3,33.0,3960.0,0,0,11000.0
0,0,2,1,0.0,58,26.0,4300.0,0,0,11000.0
0,0,0,0,45.0,207,30.0,3145.0,0,0,10750.0
0,0,1,0,1.0,194,25.0,4710.0,0,0,10750.0
0,0,0,0,1.0,78,27.0,3508.0,0,0,10750.0
0,0,0,0,12.0,3,25.0,3505.0,0,0,10750.0
0,0,0,1,8.0,42,23.0,3550.0,0,0,10750.0
0,0,0,0,10.0,6,27.0,3996.0,0,0,10750.0
0,1,1,1,0.0,0,19.0,3552.0,0,0,10750.0
0,1,0,1,0.0,6,18.0,3700.0,0,0,10750.0
0,0,1,0,2.0,151,29.0,4220.0,0,0,10750.0
0,0,0,0,11.0,287,34.0,4311.0,0,0,10750.0
0,0,2,1,0.0,74,24.0,4670.0,0,0,10750.0
0,0,2,1,0.0,192,33.0,4838.0,0,0,10750.0
0,0,0,0,3.0,5,32.0,4750.0,0,0,10750.0
0,0,0,1,2.0,233,27.0,3728.0,0,0,10750.0
0,0,1,1,0.0,175,28.0,4430.0,0,0,10750.0
0,0,0,0,6.0,93,27.0,3500.0,0,0,10750.0
0,0,0,1,2.0,237,31.0,3500.0,0,0,10750.0
0,1,1,1,0.0,5,19.0,3194.0,0,0,10750.0
0,0,0,0,7.0,71,23.0,3785.0,0,0,10750.0
0,0,0,0,1.0,12,27.0,4451.0,0,0,10750.0
0,0,0,0,27.0,100,28.0,3350.0,0,0,10750.0
0,0,0,0,19.0,81,30.0,4150.0,0,0,10750.0
0,0,2,1,0.0,423,36.0,4477.0,0,0,10750.0
0,0,0,0,32.0,89,30.0,4000.0,0,0,10750.0
0,1,1,1,0.0,0,18.0,2716.0,0,0,10750.0
0,0,0,0,1.0,4,23.0,4204.0,0,0,10750.0
0,0,0,0,2.0,7,27.0,4300.0,0,0,10750.0
0,0,0,0,48.0,152,34.0,3631.0,0,0,10750.0
0,0,0,0,6.0,0,27.0,4250.0,0,0,10750.0
0,0,0,1,14.0,254,34.0,4232.0,0,0,10750.0
0,0,0,1,16.0,137,29.0,4228.0,0,0,10750.0
0,1,2,1,0.0,5,20.0,2750.0,0,0,10750.0
0,0,0,0,3.0,19,30.0,3500.0,0,0,10750.0
0,0,0,0,46.0,3,32.0,5000.0,0,0,10750.0
0,1,2,1,0.0,7,19.0,2734.0,0,0,10750.0
0,0,0,0,19.0,92,28.0,3200.0,0,0,10750.0
0,0,0,0,12.0,96,29.0,4050.0,0,0,10750.0
0,0,0,0,10.0,1,28.0,3750.0,0,0,10750.0
0,0,0,0,1.0,0,23.0,4250.0,0,0,10750.0
0,0,0,0,6.0,1,32.0,4600.0,0,0,10750.0
0,1,1,1,0.0,0,18.0,2954.0,0,0,10750.0
0,0,0,0,2.0,129,34.0,3050.0,0,0,10750.0
0,0,0,0,11.0,3,29.0,3962.0,0,0,10750.0
0,0,0,0,1.0,13,17.0,4000.0,0,0,10750.0
0,0,0,1,0.0,0,20.0,3750.0,0,0,10750.0
0,0,0,0,18.0,12,26.0,4250.0,0,0,10750.0
0,1,2,0,0.0,1,18.0,2280.0,0,0,10750.0
0,1,2,1,0.0,68,29.0,4100.0,0,0,10750.0
0,0,0,0,4.0,378,33.0,3990.0,0,0,10750.0
0,1,2,1,0.0,64,30.0,4110.0,0,0,10750.0
0,1,0,1,0.0,0,19.0,3509.0,0,0,10750.0
0,0,0,0,39.0,1,31.0,3500.0,0,0,10750.0
0,1,1,0,0.0,1,22.0,3453.0,0,0,10750.0
0,1,1,1,0.0,1,18.0,3450.0,0,0,10750.0
0,0,0,0,9.0,37,27.0,3400.0,0,0,10750.0
0,0,0,0,1.0,326,34.0,3400.0,0,0,10750.0
0,1,1,1,0.0,0,18.0,3300.0,0,0,10750.0
0,0,0,0,3.0,98,26.0,3650.0,0,0,10750.0
0,0,0,1,1.0,47,22.0,4132.0,0,0,10750.0
0,1,2,1,0.0,0,18.0,3457.0,0,0,10750.0
0,1,2,1,0.0,186,35.0,4068.0,0,0,10750.0
0,0,0,0,6.0,9,23.0,3900.0,0,0,10750.0
0,0,0,0,1.0,3,27.0,3700.0,0,0,10750.0
0,0,2,1,0.0,104,29.0,4000.0,0,0,10500.0
0,0,0,0,13.0,52,28.0,3500.0,0,0,10500.0
